datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2014-01-26 09:00:00,Vancouver,Canada,49.24966,-123.119339,275.58,86.0,1023.0,230.0,0.0,foggy
2014-01-26 10:00:00,Vancouver,Canada,49.24966,-123.119339,275.78,99.0,1025.0,230.0,0.0,foggy
2014-01-26 11:00:00,Vancouver,Canada,49.24966,-123.119339,275.95,86.0,1026.0,230.0,0.0,foggy
2014-01-26 12:00:00,Vancouver,Canada,49.24966,-123.119339,274.875,86.0,1024.0,230.0,0.0,sunny
2014-01-26 13:00:00,Vancouver,Canada,49.24966,-123.119339,273.8,86.0,1022.0,230.0,0.0,foggy
2014-01-26 14:00:00,Vancouver,Canada,49.24966,-123.119339,273.6,93.0,1023.0,130.0,1.0,cloudy
2014-01-26 15:00:00,Vancouver,Canada,49.24966,-123.119339,273.4,100.0,1025.0,30.0,2.0,cloudy
2014-01-26 16:00:00,Vancouver,Canada,49.24966,-123.119339,273.09,93.0,1025.0,290.0,1.0,cloudy
2014-01-26 17:00:00,Vancouver,Canada,49.24966,-123.119339,273.45,93.0,1024.0,170.0,1.0,cloudy
2014-01-26 18:00:00,Vancouver,Canada,49.24966,-123.119339,274.6,100.0,1024.0,0.0,0.0,rainy
2014-01-26 19:00:00,Vancouver,Canada,49.24966,-123.119339,275.91,93.0,1024.0,280.0,2.0,rainy
2014-01-26 20:00:00,Vancouver,Canada,49.24966,-123.119339,277.14,93.0,1023.0,300.0,2.0,cloudy
2014-01-26 21:00:00,Vancouver,Canada,49.24966,-123.119339,278.16,93.0,1023.0,280.0,3.0,cloudy
2014-01-26 22:00:00,Vancouver,Canada,49.24966,-123.119339,278.29,93.0,1022.0,290.0,3.0,cloudy
2014-01-26 23:00:00,Vancouver,Canada,49.24966,-123.119339,278.29,100.0,1021.0,300.0,3.0,cloudy
2014-01-27 00:00:00,Vancouver,Canada,49.24966,-123.119339,277.86,100.0,1021.0,280.0,3.0,cloudy
2014-01-27 01:00:00,Vancouver,Canada,49.24966,-123.119339,277.18,93.0,1020.0,270.0,1.0,cloudy
2014-01-27 02:00:00,Vancouver,Canada,49.24966,-123.119339,276.04,93.0,1021.0,260.0,1.0,cloudy
2014-01-27 03:00:00,Vancouver,Canada,49.24966,-123.119339,275.92,100.0,1021.0,320.0,3.0,cloudy
2014-01-27 04:00:00,Vancouver,Canada,49.24966,-123.119339,275.66,100.0,1021.0,270.0,1.0,cloudy
2014-01-27 05:00:00,Vancouver,Canada,49.24966,-123.119339,275.52,100.0,1021.0,320.0,1.0,cloudy
2014-01-27 06:00:00,Vancouver,Canada,49.24966,-123.119339,274.79,100.0,1021.0,40.0,2.0,cloudy
2014-01-27 07:00:00,Vancouver,Canada,49.24966,-123.119339,274.46,100.0,1021.0,130.0,1.0,cloudy
2014-01-27 08:00:00,Vancouver,Canada,49.24966,-123.119339,274.39,100.0,1021.0,0.0,0.0,cloudy
2014-01-27 09:00:00,Vancouver,Canada,49.24966,-123.119339,274.29,100.0,1021.0,90.0,1.0,cloudy
2014-01-27 10:00:00,Vancouver,Canada,49.24966,-123.119339,273.93,93.0,1021.0,20.0,1.0,cloudy
2014-01-27 11:00:00,Vancouver,Canada,49.24966,-123.119339,273.99,100.0,1022.0,210.0,2.0,cloudy
2014-01-27 12:00:00,Vancouver,Canada,49.24966,-123.119339,273.79,93.0,1022.0,40.0,1.0,cloudy
2014-01-27 13:00:00,Vancouver,Canada,49.24966,-123.119339,273.68,100.0,1022.0,30.0,2.0,cloudy
2014-01-27 14:00:00,Vancouver,Canada,49.24966,-123.119339,273.97,100.0,1022.0,0.0,0.0,cloudy
2014-01-27 15:00:00,Vancouver,Canada,49.24966,-123.119339,274.17,100.0,1022.0,0.0,1.0,cloudy
2014-01-27 16:00:00,Vancouver,Canada,49.24966,-123.119339,274.33,93.0,1022.0,110.0,1.0,cloudy
2014-01-27 17:00:00,Vancouver,Canada,49.24966,-123.119339,274.61,100.0,1023.0,80.0,1.0,cloudy
2014-01-27 18:00:00,Vancouver,Canada,49.24966,-123.119339,275.56,100.0,1023.0,260.0,1.0,cloudy
2014-01-27 19:00:00,Vancouver,Canada,49.24966,-123.119339,276.8,100.0,1024.0,270.0,1.0,rainy
2014-01-27 20:00:00,Vancouver,Canada,49.24966,-123.119339,277.86,100.0,1023.0,0.0,2.0,cloudy
2014-01-27 21:00:00,Vancouver,Canada,49.24966,-123.119339,278.24,100.0,1024.0,230.0,1.0,cloudy
2014-01-27 22:00:00,Vancouver,Canada,49.24966,-123.119339,278.91,100.0,1023.0,0.0,0.0,cloudy
2014-01-27 23:00:00,Vancouver,Canada,49.24966,-123.119339,279.46,100.0,1023.0,270.0,1.0,cloudy
2014-01-28 00:00:00,Vancouver,Canada,49.24966,-123.119339,279.22,93.0,1023.0,320.0,2.0,cloudy
2014-01-28 01:00:00,Vancouver,Canada,49.24966,-123.119339,278.65,93.0,1022.0,360.0,2.0,cloudy
2014-01-28 02:00:00,Vancouver,Canada,49.24966,-123.119339,277.96,100.0,1022.0,270.0,2.0,rainy
2014-01-28 03:00:00,Vancouver,Canada,49.24966,-123.119339,277.65,93.0,1022.0,230.0,2.0,cloudy
2014-01-28 04:00:00,Vancouver,Canada,49.24966,-123.119339,277.47,100.0,1023.0,0.0,0.0,cloudy
2014-01-28 05:00:00,Vancouver,Canada,49.24966,-123.119339,277.49,100.0,1023.0,90.0,1.0,cloudy
2014-01-28 06:00:00,Vancouver,Canada,49.24966,-123.119339,277.48,93.0,1023.0,60.0,2.0,cloudy
2014-01-28 07:00:00,Vancouver,Canada,49.24966,-123.119339,277.81,100.0,1023.0,160.0,1.0,cloudy
2014-01-28 08:00:00,Vancouver,Canada,49.24966,-123.119339,277.94,93.0,1024.0,90.0,2.0,cloudy
2014-01-28 09:00:00,Vancouver,Canada,49.24966,-123.119339,278.1,87.0,1023.0,90.0,2.0,cloudy
2014-01-28 10:00:00,Vancouver,Canada,49.24966,-123.119339,278.07,93.0,1024.0,150.0,2.0,cloudy
2014-01-28 11:00:00,Vancouver,Canada,49.24966,-123.119339,278.03,93.0,1024.0,0.0,1.0,rainy
2014-01-28 12:00:00,Vancouver,Canada,49.24966,-123.119339,277.83,93.0,1023.0,90.0,3.0,rainy
2014-01-28 13:00:00,Vancouver,Canada,49.24966,-123.119339,278.03,93.0,1023.0,60.0,3.0,rainy
2014-01-28 14:00:00,Vancouver,Canada,49.24966,-123.119339,277.85,93.0,1023.0,120.0,2.0,rainy
2014-01-28 15:00:00,Vancouver,Canada,49.24966,-123.119339,277.82,87.0,1023.0,40.0,2.0,rainy
2014-01-28 16:00:00,Vancouver,Canada,49.24966,-123.119339,277.96,93.0,1024.0,0.0,1.0,rainy
2014-01-28 17:00:00,Vancouver,Canada,49.24966,-123.119339,277.86,93.0,1024.0,160.0,1.0,cloudy
2014-01-28 18:00:00,Vancouver,Canada,49.24966,-123.119339,278.25,93.0,1024.0,130.0,2.0,rainy
2014-01-28 19:00:00,Vancouver,Canada,49.24966,-123.119339,278.47,93.0,1024.0,90.0,2.0,rainy
2014-01-28 20:00:00,Vancouver,Canada,49.24966,-123.119339,278.81,100.0,1023.0,110.0,3.0,rainy
2014-01-28 21:00:00,Vancouver,Canada,49.24966,-123.119339,279.47,93.0,1023.0,80.0,1.0,rainy
2014-01-28 22:00:00,Vancouver,Canada,49.24966,-123.119339,279.83,93.0,1022.0,70.0,2.0,cloudy
2014-01-28 23:00:00,Vancouver,Canada,49.24966,-123.119339,279.98,87.0,1022.0,80.0,1.0,cloudy
2014-01-29 00:00:00,Vancouver,Canada,49.24966,-123.119339,279.67,93.0,1022.0,90.0,1.0,cloudy
2014-01-29 01:00:00,Vancouver,Canada,49.24966,-123.119339,279.4,100.0,1021.0,280.0,3.0,cloudy
2014-01-29 02:00:00,Vancouver,Canada,49.24966,-123.119339,278.95,100.0,1020.0,280.0,2.0,cloudy
2014-01-29 03:00:00,Vancouver,Canada,49.24966,-123.119339,278.94,100.0,1019.0,300.0,2.0,cloudy
2014-01-29 04:00:00,Vancouver,Canada,49.24966,-123.119339,278.94,100.0,1018.0,290.0,2.0,cloudy
2014-01-29 05:00:00,Vancouver,Canada,49.24966,-123.119339,279.08,93.0,1017.0,310.0,3.0,cloudy
2014-01-29 06:00:00,Vancouver,Canada,49.24966,-123.119339,278.88,93.0,1017.0,270.0,3.0,cloudy
2014-01-29 07:00:00,Vancouver,Canada,49.24966,-123.119339,279.04,93.0,1015.0,300.0,5.0,cloudy
2014-01-29 08:00:00,Vancouver,Canada,49.24966,-123.119339,278.94,100.0,1014.0,310.0,3.0,cloudy
2014-01-29 09:00:00,Vancouver,Canada,49.24966,-123.119339,278.95,100.0,1012.0,310.0,3.0,cloudy
2014-01-29 10:00:00,Vancouver,Canada,49.24966,-123.119339,278.8,100.0,1011.0,290.0,4.0,cloudy
2014-01-29 11:00:00,Vancouver,Canada,49.24966,-123.119339,278.73,100.0,1011.0,290.0,6.0,rainy
2014-01-29 12:00:00,Vancouver,Canada,49.24966,-123.119339,278.69,100.0,1010.0,310.0,4.0,rainy
2014-01-29 13:00:00,Vancouver,Canada,49.24966,-123.119339,278.58,100.0,1009.0,300.0,3.0,rainy
2014-01-29 14:00:00,Vancouver,Canada,49.24966,-123.119339,278.36,100.0,1009.0,310.0,1.0,rainy
2014-01-29 15:00:00,Vancouver,Canada,49.24966,-123.119339,278.38,100.0,1008.0,60.0,1.0,rainy
2014-01-29 16:00:00,Vancouver,Canada,49.24966,-123.119339,278.28,100.0,1007.0,0.0,1.0,rainy
2014-01-29 17:00:00,Vancouver,Canada,49.24966,-123.119339,278.5,100.0,1007.0,310.0,2.0,rainy
2014-01-29 18:00:00,Vancouver,Canada,49.24966,-123.119339,278.83,100.0,1007.0,310.0,4.0,rainy
2014-01-29 19:00:00,Vancouver,Canada,49.24966,-123.119339,279.23,100.0,1006.0,310.0,4.0,rainy
2014-01-29 20:00:00,Vancouver,Canada,49.24966,-123.119339,279.65,93.0,1006.0,290.0,7.0,rainy
2014-01-29 21:00:00,Vancouver,Canada,49.24966,-123.119339,280.09,93.0,1005.0,290.0,8.0,rainy
2014-01-29 22:00:00,Vancouver,Canada,49.24966,-123.119339,280.18,93.0,1005.0,290.0,8.0,rainy
2014-01-29 23:00:00,Vancouver,Canada,49.24966,-123.119339,280.11,87.0,1005.0,290.0,8.0,cloudy
2014-01-30 00:00:00,Vancouver,Canada,49.24966,-123.119339,279.85,87.0,1005.0,290.0,7.0,cloudy
2014-01-30 01:00:00,Vancouver,Canada,49.24966,-123.119339,279.5,87.0,1005.0,280.0,10.0,cloudy
2014-01-30 02:00:00,Vancouver,Canada,49.24966,-123.119339,279.0,87.0,1006.0,290.0,3.0,cloudy
2014-01-30 03:00:00,Vancouver,Canada,49.24966,-123.119339,278.68,87.0,1006.0,270.0,5.0,cloudy
2014-01-30 04:00:00,Vancouver,Canada,49.24966,-123.119339,278.86,81.0,1007.0,290.0,6.0,cloudy
2014-01-30 05:00:00,Vancouver,Canada,49.24966,-123.119339,278.78,87.0,1007.0,290.0,7.0,cloudy
2014-01-30 06:00:00,Vancouver,Canada,49.24966,-123.119339,278.47,87.0,1008.0,280.0,4.0,cloudy
2014-01-30 07:00:00,Vancouver,Canada,49.24966,-123.119339,278.44,81.0,1008.0,260.0,5.0,cloudy
2014-01-30 08:00:00,Vancouver,Canada,49.24966,-123.119339,278.25,81.0,1009.0,240.0,4.0,rainy
2014-01-30 09:00:00,Vancouver,Canada,49.24966,-123.119339,278.25,81.0,1009.0,250.0,3.0,rainy
2014-01-30 10:00:00,Vancouver,Canada,49.24966,-123.119339,278.14,86.0,1009.0,240.0,3.0,rainy
2014-01-30 11:00:00,Vancouver,Canada,49.24966,-123.119339,277.94,86.0,1009.0,110.0,2.0,rainy
2014-01-30 12:00:00,Vancouver,Canada,49.24966,-123.119339,277.94,93.0,1009.0,90.0,2.0,rainy
2014-01-30 13:00:00,Vancouver,Canada,49.24966,-123.119339,277.84,93.0,1009.0,120.0,2.0,rainy
2014-01-30 14:00:00,Vancouver,Canada,49.24966,-123.119339,277.49,93.0,1008.0,140.0,2.0,rainy
2014-01-30 15:00:00,Vancouver,Canada,49.24966,-123.119339,277.53,93.0,1009.0,130.0,2.0,rainy
2014-01-30 16:00:00,Vancouver,Canada,49.24966,-123.119339,277.45,93.0,1009.0,120.0,2.0,rainy
2014-01-30 17:00:00,Vancouver,Canada,49.24966,-123.119339,277.48,93.0,1009.0,130.0,1.0,rainy
2014-01-30 18:00:00,Vancouver,Canada,49.24966,-123.119339,277.67,93.0,1010.0,90.0,2.0,rainy
2014-01-30 19:00:00,Vancouver,Canada,49.24966,-123.119339,277.9,93.0,1011.0,110.0,2.0,rainy
2014-01-30 20:00:00,Vancouver,Canada,49.24966,-123.119339,277.53,93.0,1011.0,90.0,3.0,rainy
2014-01-30 21:00:00,Vancouver,Canada,49.24966,-123.119339,277.27,93.0,1011.0,90.0,3.0,rainy
2014-01-30 22:00:00,Vancouver,Canada,49.24966,-123.119339,276.88,94.0,1085.0,0.0,0.0,rainy
2014-01-30 23:00:00,Vancouver,Canada,49.24966,-123.119339,276.7,94.0,1085.0,0.0,0.0,rainy
2014-01-31 00:00:00,Vancouver,Canada,49.24966,-123.119339,276.98,93.0,1086.0,0.0,0.0,rainy
2014-01-31 01:00:00,Vancouver,Canada,49.24966,-123.119339,276.68,93.0,1086.0,0.0,0.0,sunny
2014-01-31 02:00:00,Vancouver,Canada,49.24966,-123.119339,276.59,94.0,1087.0,0.0,0.0,sunny
2014-01-31 03:00:00,Vancouver,Canada,49.24966,-123.119339,276.43,94.0,1087.0,0.0,0.0,sunny
2014-01-31 04:00:00,Vancouver,Canada,49.24966,-123.119339,276.33,91.0,1023.0,0.0,0.0,sunny
2014-01-31 05:00:00,Vancouver,Canada,49.24966,-123.119339,276.05,91.0,1023.0,0.0,0.0,sunny
2014-01-31 06:00:00,Vancouver,Canada,49.24966,-123.119339,275.88,92.0,1024.0,0.0,0.0,sunny
2014-01-31 07:00:00,Vancouver,Canada,49.24966,-123.119339,275.53,95.0,1089.0,0.0,0.0,sunny
2014-01-31 08:00:00,Vancouver,Canada,49.24966,-123.119339,274.92,94.0,1090.0,0.0,0.0,sunny
2014-01-31 09:00:00,Vancouver,Canada,49.24966,-123.119339,274.72,94.0,1090.0,0.0,0.0,sunny
2014-01-31 10:00:00,Vancouver,Canada,49.24966,-123.119339,274.37,94.0,1091.0,0.0,0.0,sunny
2014-01-31 11:00:00,Vancouver,Canada,49.24966,-123.119339,274.21,95.0,1092.0,0.0,0.0,sunny
2014-01-31 12:00:00,Vancouver,Canada,49.24966,-123.119339,274.31,95.0,1092.0,0.0,0.0,sunny
2014-01-31 13:00:00,Vancouver,Canada,49.24966,-123.119339,274.08,95.0,1092.0,0.0,0.0,sunny
2014-01-31 14:00:00,Vancouver,Canada,49.24966,-123.119339,273.48,95.0,1093.0,0.0,0.0,sunny
2014-01-31 15:00:00,Vancouver,Canada,49.24966,-123.119339,272.65,95.0,1093.0,0.0,0.0,sunny
2014-01-31 16:00:00,Vancouver,Canada,49.24966,-123.119339,272.29,91.0,1009.0,0.0,0.0,sunny
2014-01-31 23:00:00,Vancouver,Canada,49.24966,-123.119339,278.65,79.0,1096.0,0.0,0.0,sunny
2014-02-01 00:00:00,Vancouver,Canada,49.24966,-123.119339,278.71,73.0,1096.0,0.0,0.0,sunny
2014-02-01 02:00:00,Vancouver,Canada,49.24966,-123.119339,275.54,91.0,1097.0,0.0,0.0,sunny
2014-02-01 03:00:00,Vancouver,Canada,49.24966,-123.119339,274.32,91.0,1097.0,0.0,0.0,sunny
2014-02-01 04:00:00,Vancouver,Canada,49.24966,-123.119339,273.33,92.0,1097.0,0.0,0.0,sunny
2014-02-01 06:00:00,Vancouver,Canada,49.24966,-123.119339,271.98,94.0,1098.0,0.0,0.0,sunny
2014-02-01 07:00:00,Vancouver,Canada,49.24966,-123.119339,271.88,94.0,1098.0,0.0,0.0,sunny
2014-02-01 08:00:00,Vancouver,Canada,49.24966,-123.119339,272.03,94.0,1099.0,0.0,0.0,sunny
2014-02-01 11:00:00,Vancouver,Canada,49.24966,-123.119339,271.4,93.0,1100.0,0.0,0.0,sunny
2014-02-01 12:00:00,Vancouver,Canada,49.24966,-123.119339,271.55,93.0,1100.0,0.0,0.0,sunny
2014-02-01 13:00:00,Vancouver,Canada,49.24966,-123.119339,270.97,92.0,1099.0,0.0,0.0,sunny
2014-02-01 14:00:00,Vancouver,Canada,49.24966,-123.119339,271.03,90.0,1099.0,0.0,0.0,sunny
2014-02-01 15:00:00,Vancouver,Canada,49.24966,-123.119339,271.36,90.0,1099.0,0.0,0.0,sunny
2014-02-01 16:00:00,Vancouver,Canada,49.24966,-123.119339,271.68,89.0,1099.0,0.0,0.0,sunny
2014-02-01 17:00:00,Vancouver,Canada,49.24966,-123.119339,272.79,88.0,1100.0,0.0,0.0,sunny
2014-02-01 18:00:00,Vancouver,Canada,49.24966,-123.119339,273.2,88.0,1100.0,0.0,0.0,rainy
2014-02-01 19:00:00,Vancouver,Canada,49.24966,-123.119339,273.81,88.0,1033.0,0.0,0.0,rainy
2014-02-01 20:00:00,Vancouver,Canada,49.24966,-123.119339,274.86,77.0,1099.0,0.0,0.0,sunny
2014-02-01 21:00:00,Vancouver,Canada,49.24966,-123.119339,275.72,80.0,1099.0,0.0,0.0,sunny
2014-02-01 22:00:00,Vancouver,Canada,49.24966,-123.119339,276.05,72.0,1032.0,0.0,0.0,sunny
2014-02-01 23:00:00,Vancouver,Canada,49.24966,-123.119339,276.17,76.0,1098.0,0.0,0.0,sunny
2014-02-02 00:00:00,Vancouver,Canada,49.24966,-123.119339,275.67,76.0,1098.0,0.0,0.0,rainy
2014-02-02 01:00:00,Vancouver,Canada,49.24966,-123.119339,275.14,83.0,1097.0,0.0,0.0,sunny
2014-02-02 02:00:00,Vancouver,Canada,49.24966,-123.119339,274.96,83.0,1097.0,0.0,0.0,sunny
2014-02-02 03:00:00,Vancouver,Canada,49.24966,-123.119339,274.81,88.0,1097.0,0.0,0.0,sunny
2014-02-02 04:00:00,Vancouver,Canada,49.24966,-123.119339,274.65,88.0,1097.0,0.0,0.0,sunny
2014-02-02 05:00:00,Vancouver,Canada,49.24966,-123.119339,274.02,85.0,1031.0,0.0,0.0,sunny
2014-02-02 06:00:00,Vancouver,Canada,49.24966,-123.119339,274.18,86.0,1097.0,0.0,0.0,sunny
2014-02-02 07:00:00,Vancouver,Canada,49.24966,-123.119339,274.07,86.0,1097.0,0.0,0.0,sunny
2014-02-02 08:00:00,Vancouver,Canada,49.24966,-123.119339,273.85,90.0,1096.0,0.0,0.0,sunny
2014-02-02 09:00:00,Vancouver,Canada,49.24966,-123.119339,273.7,90.0,1096.0,0.0,0.0,sunny
2014-02-02 10:00:00,Vancouver,Canada,49.24966,-123.119339,273.7,91.0,1096.0,0.0,0.0,sunny
2014-02-02 11:00:00,Vancouver,Canada,49.24966,-123.119339,273.7,91.0,1096.0,0.0,0.0,sunny
2014-02-02 12:00:00,Vancouver,Canada,49.24966,-123.119339,273.64,91.0,1095.0,0.0,0.0,sunny
2014-02-02 13:00:00,Vancouver,Canada,49.24966,-123.119339,273.65,91.0,1095.0,0.0,0.0,sunny
2014-02-02 14:00:00,Vancouver,Canada,49.24966,-123.119339,273.64,90.0,1029.0,0.0,0.0,sunny
2014-02-02 15:00:00,Vancouver,Canada,49.24966,-123.119339,273.45,92.0,1094.0,0.0,0.0,sunny
2014-02-02 16:00:00,Vancouver,Canada,49.24966,-123.119339,273.28,92.0,1094.0,0.0,0.0,sunny
2014-02-02 17:00:00,Vancouver,Canada,49.24966,-123.119339,274.14,93.0,1094.0,0.0,0.0,sunny
2014-02-02 18:00:00,Vancouver,Canada,49.24966,-123.119339,274.71,87.0,1094.0,0.0,0.0,sunny
2014-02-02 19:00:00,Vancouver,Canada,49.24966,-123.119339,275.32,69.0,1017.0,230.0,1.0,cloudy
2014-02-02 20:00:00,Vancouver,Canada,49.24966,-123.119339,275.96,69.0,1017.0,230.0,1.0,cloudy
2014-02-02 22:00:00,Vancouver,Canada,49.24966,-123.119339,277.23,52.0,1017.0,310.0,4.0,cloudy
2014-02-02 23:00:00,Vancouver,Canada,49.24966,-123.119339,277.43,52.0,1016.0,290.0,4.0,cloudy
2014-02-03 00:00:00,Vancouver,Canada,49.24966,-123.119339,277.23,65.0,1016.0,290.0,5.0,cloudy
2014-02-03 01:00:00,Vancouver,Canada,49.24966,-123.119339,276.0,80.0,1017.0,300.0,6.0,cloudy
2014-02-03 02:00:00,Vancouver,Canada,49.24966,-123.119339,274.84,80.0,1016.0,310.0,2.0,cloudy
2014-02-03 03:00:00,Vancouver,Canada,49.24966,-123.119339,273.96,80.0,1017.0,70.0,3.0,cloudy
2014-02-03 04:00:00,Vancouver,Canada,49.24966,-123.119339,273.93,74.0,1017.0,100.0,4.0,cloudy
2014-02-03 06:00:00,Vancouver,Canada,49.24966,-123.119339,273.36,68.0,1017.0,100.0,2.0,sunny
2014-02-03 08:00:00,Vancouver,Canada,49.24966,-123.119339,272.85,74.0,1019.0,30.0,1.0,cloudy
2014-02-03 09:00:00,Vancouver,Canada,49.24966,-123.119339,272.77,68.0,1019.0,90.0,3.0,cloudy
2014-02-03 12:00:00,Vancouver,Canada,49.24966,-123.119339,272.35,54.0,1020.0,110.0,2.0,cloudy
2014-02-03 13:00:00,Vancouver,Canada,49.24966,-123.119339,271.93,62.0,1020.0,110.0,3.0,sunny
2014-02-03 14:00:00,Vancouver,Canada,49.24966,-123.119339,271.52,58.0,1020.0,90.0,2.0,sunny
2014-02-03 15:00:00,Vancouver,Canada,49.24966,-123.119339,271.32,58.0,1021.0,100.0,3.0,cloudy
2014-02-03 16:00:00,Vancouver,Canada,49.24966,-123.119339,271.41,58.0,1021.0,90.0,2.0,cloudy
2014-02-03 17:00:00,Vancouver,Canada,49.24966,-123.119339,272.27,54.0,1022.0,100.0,3.0,cloudy
2014-02-03 18:00:00,Vancouver,Canada,49.24966,-123.119339,274.05,40.0,1023.0,100.0,3.0,cloudy
2014-02-03 19:00:00,Vancouver,Canada,49.24966,-123.119339,275.04,37.0,1023.0,170.0,1.0,cloudy
2014-02-03 20:00:00,Vancouver,Canada,49.24966,-123.119339,275.61,37.0,1022.0,200.0,1.0,cloudy
2014-02-03 21:00:00,Vancouver,Canada,49.24966,-123.119339,275.92,40.0,1022.0,230.0,3.0,cloudy
2014-02-03 22:00:00,Vancouver,Canada,49.24966,-123.119339,276.51,29.0,1022.0,230.0,2.0,cloudy
2014-02-03 23:00:00,Vancouver,Canada,49.24966,-123.119339,276.22,41.0,1022.0,220.0,3.0,cloudy
2014-02-04 00:00:00,Vancouver,Canada,49.24966,-123.119339,275.97,51.0,1022.0,270.0,4.0,cloudy
2014-02-04 01:00:00,Vancouver,Canada,49.24966,-123.119339,275.01,59.0,1022.0,260.0,2.0,cloudy
2014-02-04 02:00:00,Vancouver,Canada,49.24966,-123.119339,273.91,43.0,1023.0,140.0,4.0,cloudy
2014-02-04 04:00:00,Vancouver,Canada,49.24966,-123.119339,272.49,46.0,1024.0,90.0,4.0,cloudy
2014-02-04 05:00:00,Vancouver,Canada,49.24966,-123.119339,271.99,46.0,1024.0,100.0,4.0,sunny
2014-02-04 06:00:00,Vancouver,Canada,49.24966,-123.119339,271.59,49.0,1024.0,100.0,5.0,sunny
2014-02-04 07:00:00,Vancouver,Canada,49.24966,-123.119339,271.28,49.0,1025.0,100.0,4.0,cloudy
2014-02-04 08:00:00,Vancouver,Canada,49.24966,-123.119339,271.18,53.0,1025.0,110.0,4.0,sunny
2014-02-04 09:00:00,Vancouver,Canada,49.24966,-123.119339,270.72,49.0,1025.0,90.0,5.0,cloudy
2014-02-04 10:00:00,Vancouver,Canada,49.24966,-123.119339,270.28,49.0,1026.0,100.0,5.0,sunny
2014-02-04 11:00:00,Vancouver,Canada,49.24966,-123.119339,269.87,53.0,1026.0,100.0,4.0,cloudy
2014-02-04 12:00:00,Vancouver,Canada,49.24966,-123.119339,270.3,45.0,1026.0,100.0,4.0,cloudy
2014-02-04 13:00:00,Vancouver,Canada,49.24966,-123.119339,269.83,45.0,1027.0,90.0,4.0,cloudy
2014-02-04 14:00:00,Vancouver,Canada,49.24966,-123.119339,269.2,49.0,1027.0,90.0,3.0,cloudy
2014-02-04 15:00:00,Vancouver,Canada,49.24966,-123.119339,269.1,35.0,1028.0,80.0,5.0,cloudy
2014-02-04 16:00:00,Vancouver,Canada,49.24966,-123.119339,268.08,35.0,1028.0,70.0,5.0,cloudy
2014-02-04 17:00:00,Vancouver,Canada,49.24966,-123.119339,269.5,33.0,1029.0,70.0,5.0,cloudy
2014-02-04 18:00:00,Vancouver,Canada,49.24966,-123.119339,270.04,30.0,1029.0,70.0,5.0,cloudy
2014-02-04 19:00:00,Vancouver,Canada,49.24966,-123.119339,271.33,28.0,1029.0,70.0,3.0,cloudy
2014-02-04 21:00:00,Vancouver,Canada,49.24966,-123.119339,272.35,24.0,1029.0,100.0,3.0,cloudy
2014-02-04 22:00:00,Vancouver,Canada,49.24966,-123.119339,272.66,24.0,1029.0,80.0,1.0,cloudy
2014-02-04 23:00:00,Vancouver,Canada,49.24966,-123.119339,272.48,26.0,1029.0,100.0,8.0,cloudy
2014-02-05 01:00:00,Vancouver,Canada,49.24966,-123.119339,271.36,30.0,1029.0,100.0,7.0,cloudy
2014-02-05 02:00:00,Vancouver,Canada,49.24966,-123.119339,271.0,33.0,1030.0,100.0,8.0,cloudy
2014-02-05 03:00:00,Vancouver,Canada,49.24966,-123.119339,271.15,33.0,1030.0,90.0,6.0,cloudy
2014-02-05 04:00:00,Vancouver,Canada,49.24966,-123.119339,271.06,30.0,1030.0,80.0,5.0,cloudy
2014-02-05 05:00:00,Vancouver,Canada,49.24966,-123.119339,270.77,33.0,1031.0,90.0,5.0,cloudy
2014-02-05 06:00:00,Vancouver,Canada,49.24966,-123.119339,270.65,33.0,1031.0,90.0,6.0,cloudy
2014-02-05 07:00:00,Vancouver,Canada,49.24966,-123.119339,270.13,33.0,1032.0,80.0,4.0,cloudy
2014-02-05 08:00:00,Vancouver,Canada,49.24966,-123.119339,269.09,33.0,1033.0,70.0,3.0,cloudy
2014-02-05 09:00:00,Vancouver,Canada,49.24966,-123.119339,268.75,35.0,1033.0,10.0,4.0,cloudy
2014-02-05 10:00:00,Vancouver,Canada,49.24966,-123.119339,268.72,35.0,1033.0,100.0,4.0,sunny
2014-02-05 11:00:00,Vancouver,Canada,49.24966,-123.119339,268.57,44.0,1034.0,100.0,4.0,sunny
2014-02-05 12:00:00,Vancouver,Canada,49.24966,-123.119339,269.21,41.0,1034.0,80.0,3.0,sunny
2014-02-05 13:00:00,Vancouver,Canada,49.24966,-123.119339,269.09,38.0,1034.0,70.0,2.0,sunny
2014-02-05 14:00:00,Vancouver,Canada,49.24966,-123.119339,268.51,48.0,1034.0,90.0,3.0,sunny
2014-02-05 15:00:00,Vancouver,Canada,49.24966,-123.119339,267.65,48.0,1034.0,110.0,3.0,sunny
2014-02-05 16:00:00,Vancouver,Canada,49.24966,-123.119339,267.72,44.0,1034.0,110.0,3.0,cloudy
2014-02-05 17:00:00,Vancouver,Canada,49.24966,-123.119339,269.34,35.0,1034.0,100.0,3.0,cloudy
2014-02-05 18:00:00,Vancouver,Canada,49.24966,-123.119339,269.49,25.0,1034.0,90.0,4.0,cloudy
2014-02-05 19:00:00,Vancouver,Canada,49.24966,-123.119339,271.1,23.0,1034.0,100.0,8.0,cloudy
2014-02-05 23:00:00,Vancouver,Canada,49.24966,-123.119339,272.28,22.0,1031.0,110.0,10.0,sunny
